count,datetime
32.102214501396794,2011-01-22 08:00:00
68.00946257640543,2011-01-22 09:00:00
75.22889828800893,2011-01-22 10:00:00
79.89828404761825,2011-01-22 11:00:00
88.87839596616301,2011-01-22 12:00:00
92.7451865098662,2011-01-22 13:00:00
87.65972713398963,2011-01-22 14:00:00
90.62913570246843,2011-01-22 15:00:00
92.94526718039911,2011-01-22 16:00:00
86.96930671930205,2011-01-22 17:00:00
85.05174841731264,2011-01-22 18:00:00
78.34066487534783,2011-01-22 19:00:00
59.883376798619565,2011-01-22 20:00:00
56.44842804583747,2011-01-22 21:00:00
40.18668432338451,2011-01-22 22:00:00
19.411402106251213,2011-01-22 23:00:00
27.772346241228846,2011-01-23 00:00:00
24.272825986291974,2011-01-23 01:00:00
20.453337260924155,2011-01-23 02:00:00
11.466315337594132,2011-01-23 03:00:00
2.070289899803758,2011-01-23 05:00:00
2.6928776118489677,2011-01-23 06:00:00
10.236613534850026,2011-01-23 07:00:00
22.806068439813888,2011-01-23 08:00:00
62.30911712089577,2011-01-23 09:00:00
89.1273931487519,2011-01-23 10:00:00
95.22357856466125,2011-01-23 11:00:00
123.68315273162814,2011-01-23 12:00:00
118.36313342729204,2011-01-23 13:00:00
112.81477095377093,2011-01-23 14:00:00
117.61175984548105,2011-01-23 15:00:00
113.32124152092779,2011-01-23 16:00:00
107.73272207411522,2011-01-23 17:00:00
96.34511722216578,2011-01-23 18:00:00
97.40133860037504,2011-01-23 19:00:00
74.63715328419447,2011-01-23 20:00:00
47.257460040475856,2011-01-23 21:00:00
32.343330345941396,2011-01-23 22:00:00
18.362227090249856,2011-01-23 23:00:00
9.898822131826275,2011-01-24 00:00:00
4.470758024871961,2011-01-24 01:00:00
1.6232005047458862,2011-01-24 03:00:00
2.0588247968742657,2011-01-24 04:00:00
8.541464589173232,2011-01-24 05:00:00
39.27934726049362,2011-01-24 06:00:00
102.16721347533725,2011-01-24 07:00:00
247.32484089066662,2011-01-24 08:00:00
145.82818932773722,2011-01-24 09:00:00
65.89154922091373,2011-01-24 10:00:00
64.01562996277013,2011-01-24 11:00:00
66.6973526511061,2011-01-24 12:00:00
65.27138491845078,2011-01-24 13:00:00
59.46598064321543,2011-01-24 14:00:00
75.61127250864195,2011-01-24 15:00:00
76.89537761442801,2011-01-24 16:00:00
153.97505854994176,2011-01-24 17:00:00
140.10573099627518,2011-01-24 18:00:00
98.0285231293773,2011-01-24 19:00:00
68.24137377359752,2011-01-24 20:00:00
63.696952743720324,2011-01-24 21:00:00
31.752681883941428,2011-01-24 22:00:00
26.133319340847397,2011-01-24 23:00:00
9.911347058285154,2011-01-25 00:00:00
3.682075885547292,2011-01-25 01:00:00
2.2814015700074846,2011-01-25 02:00:00
1.5583006244194801,2011-01-25 04:00:00
7.734718390811692,2011-01-25 05:00:00
44.44145359459662,2011-01-25 06:00:00
105.54911811267195,2011-01-25 07:00:00
299.6629766705206,2011-01-25 08:00:00
181.75174599278023,2011-01-25 09:00:00
67.86126777826726,2011-01-25 10:00:00
74.98692419461202,2011-01-25 11:00:00
88.09559541770797,2011-01-25 12:00:00
85.92482386220352,2011-01-25 13:00:00
92.64771748840188,2011-01-25 14:00:00
94.38657777060585,2011-01-25 15:00:00
150.40649658287575,2011-01-25 16:00:00
260.4899640639799,2011-01-25 17:00:00
209.02297540663895,2011-01-25 18:00:00
132.66187153969372,2011-01-25 19:00:00
78.89493962846882,2011-01-25 20:00:00
67.66470634737803,2011-01-25 21:00:00
41.934552077767876,2011-01-25 22:00:00
22.259916118328416,2011-01-25 23:00:00
10.968751725292686,2011-01-26 00:00:00
5.872342903578728,2011-01-26 01:00:00
2.5244408923745296,2011-01-26 02:00:00
5.033887635734235,2011-01-26 05:00:00
39.18025351246396,2011-01-26 06:00:00
76.19715947396828,2011-01-26 07:00:00
163.10726436056322,2011-01-26 08:00:00
87.00558268175044,2011-01-26 09:00:00
43.7741700213838,2011-01-26 10:00:00
41.24241104910408,2011-01-26 11:00:00
36.303370789210405,2011-01-26 12:00:00
42.31050712905343,2011-01-26 13:00:00
42.77017406840342,2011-01-26 14:00:00
44.51082560073704,2011-01-26 15:00:00
70.79552468992594,2011-01-26 16:00:00
146.67768100350472,2011-01-26 17:00:00
73.42901779054115,2011-01-27 16:00:00
165.2697392567299,2011-01-27 17:00:00
149.7662582160047,2011-01-27 18:00:00
110.29520948617963,2011-01-27 19:00:00
80.46994834962612,2011-01-27 20:00:00
59.961425597432864,2011-01-27 21:00:00
43.59781740416161,2011-01-27 22:00:00
27.52823126701348,2011-01-27 23:00:00
15.5185184686219,2011-01-28 00:00:00
6.017989292073503,2011-01-28 01:00:00
2.149467346887235,2011-01-28 02:00:00
1.7841767746312582,2011-01-28 03:00:00
12.011179975138143,2011-01-28 05:00:00
59.29369897110003,2011-01-28 06:00:00
135.24540289999118,2011-01-28 07:00:00
280.11510915869974,2011-01-28 08:00:00
69.9052008184089,2011-01-28 09:00:00
38.23057708604962,2011-01-28 10:00:00
34.77815107001041,2011-01-28 11:00:00
32.05099503977819,2011-01-28 12:00:00
34.95194982608846,2011-01-28 13:00:00
55.20830717829622,2011-01-28 14:00:00
55.29199511903586,2011-01-28 15:00:00
75.14610147917534,2011-01-28 16:00:00
165.56519328835287,2011-01-28 17:00:00
160.23576320036682,2011-01-28 18:00:00
110.41898986177182,2011-01-28 19:00:00
78.87469734731717,2011-01-28 20:00:00
57.91553975104379,2011-01-28 21:00:00
58.78383896697938,2011-01-28 22:00:00
37.17010008841039,2011-01-28 23:00:00
27.740610071409947,2011-01-29 00:00:00
22.636166195654926,2011-01-29 01:00:00
19.353142857329726,2011-01-29 02:00:00
10.599326366454749,2011-01-29 03:00:00
4.006727567452068,2011-01-29 04:00:00
3.3508950498430785,2011-01-29 06:00:00
10.391258532137853,2011-01-29 07:00:00
26.525655151679185,2011-01-29 08:00:00
52.748552905107516,2011-01-29 09:00:00
66.26411792768138,2011-01-29 10:00:00
61.50590322860495,2011-01-29 11:00:00
82.01105814971999,2011-01-29 12:00:00
95.52856335687777,2011-01-29 13:00:00
86.95978092420607,2011-01-29 14:00:00
89.46999200065471,2011-01-29 15:00:00
135.49182976583376,2011-01-29 16:00:00
138.17749702463973,2011-01-29 17:00:00
88.73179787045991,2011-01-29 18:00:00
78.64664150101963,2011-01-29 19:00:00
61.31350219781068,2011-01-29 20:00:00
53.48715580010421,2011-01-29 21:00:00
42.13933093843745,2011-01-29 22:00:00
29.243275170239873,2011-01-29 23:00:00
31.65544045336166,2011-01-30 00:00:00
25.34460620140389,2011-01-30 01:00:00
20.40771950900819,2011-01-30 02:00:00
9.38329953501234,2011-01-30 03:00:00
4.9197362931768325,2011-01-30 04:00:00
3.296946636451384,2011-01-30 05:00:00
11.18097252313766,2011-01-30 07:00:00
22.856051670826332,2011-01-30 08:00:00
61.83022380377528,2011-01-30 09:00:00
86.8790566925399,2011-01-30 10:00:00
105.20523396394118,2011-01-30 11:00:00
210.2449029788419,2011-01-30 12:00:00
172.5010162308285,2011-01-30 13:00:00
163.37994232598925,2011-01-30 14:00:00
205.26229221271666,2011-01-30 15:00:00
191.81295106401473,2011-01-30 16:00:00
182.1517246432847,2011-01-30 17:00:00
133.76046591872307,2011-01-30 18:00:00
68.19458903831386,2011-01-30 19:00:00
50.68287541556247,2011-01-30 20:00:00
51.6953504857246,2011-01-30 21:00:00
48.26570439920285,2011-01-30 22:00:00
26.32005278280738,2011-01-30 23:00:00
14.706142442199567,2011-01-31 00:00:00
3.888626955972901,2011-01-31 01:00:00
2.925836288841919,2011-01-31 02:00:00
2.154986198993901,2011-01-31 03:00:00
1.7734723735420155,2011-01-31 04:00:00
4.826996624462506,2011-01-31 05:00:00
46.27221000333152,2011-01-31 06:00:00
108.59658062793427,2011-01-31 07:00:00
248.1266367202387,2011-01-31 08:00:00
127.4557650568617,2011-01-31 09:00:00
62.82785396450577,2011-01-31 10:00:00
63.22506059179758,2011-01-31 11:00:00
72.56249232777628,2011-01-31 12:00:00
74.86057160906917,2011-01-31 13:00:00
67.09128460985447,2011-01-31 14:00:00
69.77557192983159,2011-01-31 15:00:00
75.0432222587346,2011-01-31 16:00:00
154.27628467183,2011-01-31 17:00:00
143.4558803814817,2011-01-31 18:00:00
139.5388147738431,2011-01-31 19:00:00
62.55084188881509,2011-01-31 20:00:00
37.78707868064344,2011-01-31 21:00:00
44.87754242308826,2011-01-31 22:00:00
24.35601746489347,2011-01-31 23:00:00
46.39224723263054,2011-02-20 00:00:00
43.38965605311531,2011-02-20 01:00:00
34.17606128119822,2011-02-20 02:00:00
14.310278550526451,2011-02-20 03:00:00
3.276324467600145,2011-02-20 04:00:00
5.163416519708182,2011-02-20 06:00:00
18.20008869363233,2011-02-20 07:00:00
48.88747059395714,2011-02-20 08:00:00
74.53957297565366,2011-02-20 09:00:00
179.77421328480474,2011-02-20 10:00:00
206.6778634947231,2011-02-20 11:00:00
233.40932918483037,2011-02-20 12:00:00
227.33814224082926,2011-02-20 13:00:00
241.0698448710794,2011-02-20 14:00:00
249.5336943946059,2011-02-20 15:00:00
235.78331069618065,2011-02-20 16:00:00
199.6605812554288,2011-02-20 17:00:00
160.30177443568795,2011-02-20 18:00:00
101.86489818472022,2011-02-20 19:00:00
93.34247895312228,2011-02-20 20:00:00
60.17568168434265,2011-02-20 21:00:00
60.97367597456096,2011-02-20 22:00:00
41.311160975472205,2011-02-20 23:00:00
19.221950310076835,2011-02-21 00:00:00
10.895637917859618,2011-02-21 01:00:00
5.86152691901073,2011-02-21 02:00:00
3.0094976214477107,2011-02-21 03:00:00
2.8658774312650666,2011-02-21 04:00:00
3.2160347147573427,2011-02-21 05:00:00
10.128328003258678,2011-02-21 06:00:00
126.17804959882636,2011-02-21 07:00:00
101.48150940446182,2011-02-21 08:00:00
82.43171954830702,2011-02-21 09:00:00
96.73425555704668,2011-02-21 10:00:00
99.87537736332318,2011-02-21 11:00:00
116.86419907509676,2011-02-21 12:00:00
64.80651509077892,2011-02-21 13:00:00
100.87524400836398,2011-02-21 14:00:00
96.6546677229423,2011-02-21 15:00:00
127.75612566534618,2011-02-21 16:00:00
155.68478192237424,2011-02-21 17:00:00
117.46308272591902,2011-02-21 18:00:00
111.14298511707361,2011-02-21 19:00:00
72.49304190768339,2011-02-21 20:00:00
67.45282220312109,2011-02-21 21:00:00
33.82915277788062,2011-02-21 22:00:00
16.653718100515487,2011-02-21 23:00:00
41.68955205088109,2011-02-22 06:00:00
117.23057516097012,2011-02-22 07:00:00
249.22429503302726,2011-02-22 08:00:00
130.17905651783818,2011-02-22 09:00:00
55.48114583778503,2011-02-22 10:00:00
56.79085312680634,2011-02-22 11:00:00
62.7047208337728,2011-02-22 12:00:00
69.86561179795925,2011-02-22 13:00:00
65.54274219258937,2011-02-22 14:00:00
73.23777463378775,2011-02-22 15:00:00
74.19492015768203,2011-02-22 16:00:00
159.66018187667814,2011-02-22 17:00:00
160.04031783000602,2011-02-22 18:00:00
112.9488176483035,2011-02-22 19:00:00
77.7015729304201,2011-02-22 20:00:00
53.664809394336466,2011-02-22 21:00:00
41.16697394104361,2011-02-22 22:00:00
24.017552746892086,2011-02-22 23:00:00
12.343873304583019,2011-02-23 00:00:00
7.003835737255923,2011-02-23 01:00:00
2.135937818185501,2011-02-23 02:00:00
1.3457282198424807,2011-02-23 03:00:00
6.78707649803034,2011-02-23 05:00:00
39.4159440317472,2011-02-23 06:00:00
104.0132294814786,2011-02-23 07:00:00
242.9096823205855,2011-02-23 08:00:00
168.49745987225933,2011-02-23 09:00:00
63.14787178309236,2011-02-23 10:00:00
77.68380441348525,2011-02-23 11:00:00
81.08859072493559,2011-02-23 12:00:00
77.11220414310931,2011-02-23 13:00:00
81.34399020638719,2011-02-23 14:00:00
78.76030452421111,2011-02-23 15:00:00
145.20687080806115,2011-02-23 16:00:00
257.2095945704571,2011-02-23 17:00:00
224.68175408928815,2011-02-23 18:00:00
183.28826591706334,2011-02-23 19:00:00
84.2407352144302,2011-02-23 20:00:00
69.44849295773929,2011-02-23 21:00:00
53.02996112492822,2011-02-23 22:00:00
33.30745390613633,2011-02-23 23:00:00
12.734231608527907,2011-02-24 00:00:00
6.318768944064129,2011-02-24 01:00:00
2.462087984690264,2011-02-24 02:00:00
1.6456725462258945,2011-02-24 03:00:00
10.964982819318122,2011-02-24 05:00:00
54.07231643261926,2011-02-24 06:00:00
171.54972021398325,2011-02-24 07:00:00
360.35428252898396,2011-02-24 08:00:00
158.0303105160029,2011-02-24 09:00:00
82.07644462778114,2011-02-24 10:00:00
87.36384820378017,2011-02-24 11:00:00
109.55399241620978,2011-02-24 12:00:00
107.30215970332947,2011-02-24 13:00:00
108.25565973846096,2011-02-24 14:00:00
87.8567434604622,2011-02-24 15:00:00
97.23369583312414,2011-02-24 16:00:00
223.23212693987193,2011-02-24 17:00:00
229.34635497610034,2011-02-24 18:00:00
170.54260158985514,2011-02-24 19:00:00
120.442090018828,2011-02-24 20:00:00
88.34242999582624,2011-02-24 21:00:00
52.33853969624511,2011-02-24 22:00:00
45.79055754990697,2011-02-24 23:00:00
8.20515295989476,2011-02-25 00:00:00
11.687197293852796,2011-02-25 01:00:00
5.748356077821695,2011-02-25 02:00:00
2.08916404848516,2011-02-25 03:00:00
11.290036627200044,2011-02-25 05:00:00
67.16290289219563,2011-02-25 06:00:00
84.96050420267949,2011-02-25 07:00:00
319.58549894344355,2011-02-25 08:00:00
95.92757851310577,2011-02-25 09:00:00
69.94291312298388,2011-02-25 10:00:00
134.63609795980386,2011-02-25 11:00:00
112.79007694745192,2011-02-25 12:00:00
110.82004096433886,2011-02-25 13:00:00
107.61653069241208,2011-02-25 14:00:00
154.11742593661558,2011-02-25 15:00:00
126.43773850862091,2011-02-25 16:00:00
225.52906746880217,2011-02-25 17:00:00
199.45758731519092,2011-02-25 18:00:00
139.48847356827548,2011-02-25 19:00:00
116.19315926016378,2011-02-25 20:00:00
82.15553733538962,2011-02-25 21:00:00
64.60898260089272,2011-02-25 22:00:00
40.32093719954651,2011-02-25 23:00:00
44.16577037771996,2011-02-26 00:00:00
40.928664592483564,2011-02-26 01:00:00
22.601181418986563,2011-02-26 02:00:00
12.767923893587433,2011-02-26 03:00:00
5.841092916584723,2011-02-26 04:00:00
2.340651431887729,2011-02-26 05:00:00
6.844782589879682,2011-02-26 06:00:00
13.329538726298997,2011-02-26 07:00:00
37.144820846985574,2011-02-26 08:00:00
102.68585461018611,2011-02-26 09:00:00
191.00523881252627,2011-02-26 10:00:00
227.10032278147662,2011-02-26 11:00:00
252.43868050323178,2011-02-26 12:00:00
252.85934499367147,2011-02-26 13:00:00
213.92718658775965,2011-02-26 14:00:00
268.37038965329424,2011-02-26 15:00:00
245.32272603491035,2011-02-26 16:00:00
256.4305963409749,2011-02-26 17:00:00
167.4337451038979,2011-02-26 18:00:00
96.35654957570846,2011-02-26 19:00:00
85.65863526985714,2011-02-26 20:00:00
61.68475402948657,2011-02-26 21:00:00
62.46076962246424,2011-02-26 22:00:00
47.376341328665546,2011-02-26 23:00:00
44.02901505303846,2011-02-27 00:00:00
43.403595261818865,2011-02-27 01:00:00
43.52489066805961,2011-02-27 02:00:00
12.242168583717987,2011-02-27 03:00:00
7.739575169132555,2011-02-27 04:00:00
7.0262905553249055,2011-02-27 06:00:00
18.22730064567347,2011-02-27 07:00:00
63.42627273087805,2011-02-27 08:00:00
95.89672460060555,2011-02-27 09:00:00
177.91227095962017,2011-02-27 10:00:00
225.15834694457254,2011-02-27 11:00:00
254.08720770814693,2011-02-27 12:00:00
266.39707468969993,2011-02-27 13:00:00
266.23224476191945,2011-02-27 14:00:00
293.02996838369563,2011-02-27 15:00:00
303.499118029036,2011-02-27 16:00:00
223.38960427830952,2011-02-27 17:00:00
175.09874362434616,2011-02-27 18:00:00
113.80751736979309,2011-02-27 19:00:00
99.77470108308015,2011-02-27 20:00:00
81.2954134388022,2011-02-27 21:00:00
76.88697862679285,2011-02-27 22:00:00
48.6844510677234,2011-02-27 23:00:00
20.69067052819005,2011-02-28 00:00:00
5.601483830065511,2011-02-28 01:00:00
2.0152954150165168,2011-02-28 03:00:00
12.244147084133049,2011-02-28 05:00:00
63.93811213816574,2011-02-28 06:00:00
180.28689053538795,2011-02-28 07:00:00
375.9317936720729,2011-02-28 08:00:00
179.07259214731232,2011-02-28 09:00:00
127.08216209994477,2011-02-28 10:00:00
144.32077300160938,2011-02-28 11:00:00
157.76142215127004,2011-02-28 12:00:00
93.6034680974756,2011-02-28 13:00:00
48.03801406981023,2011-02-28 14:00:00
48.044280554864244,2011-02-28 15:00:00
123.3805263584326,2011-02-28 16:00:00
223.86711852223937,2011-02-28 17:00:00
251.1891038996456,2011-02-28 18:00:00
156.468221503228,2011-02-28 19:00:00
137.55194448855332,2011-02-28 20:00:00
82.7436358829644,2011-02-28 21:00:00
52.48146827602482,2011-02-28 22:00:00
32.417412506081675,2011-02-28 23:00:00
51.021514685208075,2011-03-20 00:00:00
49.64638924473532,2011-03-20 01:00:00
39.7876116652826,2011-03-20 02:00:00
19.897149411241127,2011-03-20 03:00:00
5.634424552459096,2011-03-20 04:00:00
4.32683171283779,2011-03-20 05:00:00
9.423886623082172,2011-03-20 06:00:00
16.0414831903725,2011-03-20 07:00:00
55.32656397308928,2011-03-20 08:00:00
102.4303690570326,2011-03-20 09:00:00
179.95506651942753,2011-03-20 10:00:00
205.13068725288844,2011-03-20 11:00:00
265.2056320461645,2011-03-20 12:00:00
261.9428483315053,2011-03-20 13:00:00
254.12769458710892,2011-03-20 14:00:00
256.3567389679472,2011-03-20 15:00:00
255.98455712833712,2011-03-20 16:00:00
233.07038365892404,2011-03-20 17:00:00
168.6414457473943,2011-03-20 18:00:00
119.43353205938595,2011-03-20 19:00:00
91.04758469005363,2011-03-20 20:00:00
73.31828160539233,2011-03-20 21:00:00
55.183058736599904,2011-03-20 22:00:00
31.198811582255765,2011-03-20 23:00:00
25.45144312282512,2011-03-21 00:00:00
11.112840636797673,2011-03-21 01:00:00
6.685901424435919,2011-03-21 02:00:00
3.6556532122649372,2011-03-21 03:00:00
20.879042999495102,2011-03-21 05:00:00
45.21899834495225,2011-03-21 06:00:00
85.36138209577327,2011-03-21 07:00:00
413.2605368628391,2011-03-21 08:00:00
208.18371855029812,2011-03-21 09:00:00
121.28053397372403,2011-03-21 10:00:00
142.1381286475644,2011-03-21 11:00:00
163.51117465425241,2011-03-21 12:00:00
212.4238950885313,2011-03-21 13:00:00
199.50915985559178,2011-03-21 14:00:00
215.55789314418237,2011-03-21 15:00:00
332.05493473210623,2011-03-21 16:00:00
567.1215869390702,2011-03-21 17:00:00
506.63481779772445,2011-03-21 18:00:00
404.602956303454,2011-03-21 19:00:00
286.0252909846515,2011-03-21 20:00:00
132.39662971242228,2011-03-21 21:00:00
135.51704950700747,2011-03-21 22:00:00
65.08384893948028,2011-03-21 23:00:00
29.022916714862554,2011-03-22 00:00:00
7.562596107848984,2011-03-22 01:00:00
4.875172861190361,2011-03-22 02:00:00
3.687563102220759,2011-03-22 03:00:00
5.399567069157833,2011-03-22 04:00:00
22.614143461364154,2011-03-22 05:00:00
109.70657774465147,2011-03-22 06:00:00
353.04761727564886,2011-03-22 07:00:00
531.1827376469372,2011-03-22 08:00:00
289.68142451057963,2011-03-22 09:00:00
147.66321944488254,2011-03-22 10:00:00
169.36381207359756,2011-03-22 11:00:00
213.59279127095954,2011-03-22 12:00:00
217.71013487021855,2011-03-22 13:00:00
194.8352153343052,2011-03-22 14:00:00
230.422791466155,2011-03-22 15:00:00
316.7094093239224,2011-03-22 16:00:00
539.5000936748615,2011-03-22 17:00:00
529.1338302042193,2011-03-22 18:00:00
314.6624171263329,2011-03-22 19:00:00
250.3628009517287,2011-03-22 20:00:00
197.69226702667112,2011-03-22 21:00:00
142.18183510267156,2011-03-22 22:00:00
91.86751568700691,2011-03-22 23:00:00
26.39462117708167,2011-03-23 00:00:00
9.764264807362478,2011-03-23 01:00:00
6.366112807971744,2011-03-23 02:00:00
3.799239814294706,2011-03-23 03:00:00
17.150305604825768,2011-03-23 05:00:00
103.09927851181367,2011-03-23 06:00:00
302.0882588432439,2011-03-23 07:00:00
447.7664634715708,2011-03-23 08:00:00
243.82172483269323,2011-03-23 09:00:00
112.05317357915665,2011-03-23 10:00:00
105.25409395404108,2011-03-23 11:00:00
134.09080206076752,2011-03-23 12:00:00
41.084172984666075,2011-03-23 13:00:00
127.90968268931923,2011-03-23 14:00:00
144.22317565118973,2011-03-23 15:00:00
251.21224261636857,2011-03-23 16:00:00
480.5435837681623,2011-03-23 17:00:00
152.0715390354757,2011-03-23 18:00:00
125.32448041025009,2011-03-23 19:00:00
51.082146129996644,2011-03-23 20:00:00
30.20518798538748,2011-03-23 21:00:00
85.63058436645173,2011-03-23 22:00:00
47.639527660637484,2011-03-23 23:00:00
17.445879673694044,2011-03-24 00:00:00
6.945825586741929,2011-03-24 01:00:00
5.227374647995283,2011-03-24 02:00:00
4.334558466078848,2011-03-24 03:00:00
4.673710312103268,2011-03-24 04:00:00
20.079072372904267,2011-03-24 05:00:00
99.08853328921315,2011-03-24 06:00:00
105.6225611762346,2011-03-24 07:00:00
197.44468408851358,2011-03-24 08:00:00
183.24741832063262,2011-03-24 09:00:00
69.16548271229689,2011-03-24 10:00:00
105.05179566234264,2011-03-24 11:00:00
146.1700247292559,2011-03-24 12:00:00
154.7549316246028,2011-03-24 13:00:00
143.05104162424706,2011-03-24 14:00:00
153.05393038815728,2011-03-24 15:00:00
238.05405417451732,2011-03-24 16:00:00
444.94324156337774,2011-03-24 17:00:00
441.45895702765466,2011-03-24 18:00:00
249.31045097599468,2011-03-24 19:00:00
173.15070367850063,2011-03-24 20:00:00
138.16097815341868,2011-03-24 21:00:00
111.55660492324138,2011-03-24 22:00:00
72.05500097226071,2011-03-24 23:00:00
31.9322077016779,2011-03-25 00:00:00
10.330286357971724,2011-03-25 01:00:00
8.210228075566473,2011-03-25 02:00:00
6.286077592501972,2011-03-25 03:00:00
5.775081338898982,2011-03-25 04:00:00
18.480560402860423,2011-03-25 05:00:00
92.65509485515271,2011-03-25 06:00:00
301.27514741330043,2011-03-25 07:00:00
454.87425896649984,2011-03-25 08:00:00
268.6475774862798,2011-03-25 09:00:00
151.71857502567934,2011-03-25 10:00:00
159.2277306220233,2011-03-25 11:00:00
172.3180041655898,2011-03-25 12:00:00
170.95925153258815,2011-03-25 13:00:00
203.99256947816733,2011-03-25 14:00:00
180.35449914691938,2011-03-25 15:00:00
273.6751883441662,2011-03-25 16:00:00
461.5268884859106,2011-03-25 17:00:00
399.74037015245904,2011-03-25 18:00:00
233.32220857553162,2011-03-25 19:00:00
154.42950148934082,2011-03-25 20:00:00
132.9279369336639,2011-03-25 21:00:00
111.79297266243191,2011-03-25 22:00:00
66.29031824148268,2011-03-25 23:00:00
73.61854033359754,2011-03-26 00:00:00
50.38648696578534,2011-03-26 01:00:00
37.77639726212265,2011-03-26 02:00:00
17.99075953444845,2011-03-26 03:00:00
4.4546548135771555,2011-03-26 04:00:00
5.116228997627887,2011-03-26 05:00:00
12.724829292134135,2011-03-26 06:00:00
33.07844906353449,2011-03-26 07:00:00
85.93016792094697,2011-03-26 08:00:00
136.4001898235769,2011-03-26 09:00:00
162.0677432906525,2011-03-26 10:00:00
173.45363168862025,2011-03-26 11:00:00
209.12364284117132,2011-03-26 12:00:00
208.8047489108336,2011-03-26 13:00:00
228.67153583726395,2011-03-26 14:00:00
238.58271086951027,2011-03-26 15:00:00
244.06770696427435,2011-03-26 16:00:00
198.37995160221024,2011-03-26 17:00:00
183.34286963671124,2011-03-26 18:00:00
139.80139933935646,2011-03-26 19:00:00
113.62921611945171,2011-03-26 20:00:00
106.20727340264446,2011-03-26 21:00:00
108.56366212533507,2011-03-26 22:00:00
72.89975073338388,2011-03-26 23:00:00
78.60827949523416,2011-03-27 00:00:00
56.29253356249208,2011-03-27 01:00:00
33.58528134041205,2011-03-27 02:00:00
11.016629872922506,2011-03-27 03:00:00
4.459738259000604,2011-03-27 04:00:00
12.893753384292086,2011-03-27 06:00:00
25.72070868473872,2011-03-27 07:00:00
77.8362700977584,2011-03-27 08:00:00
102.82314818570686,2011-03-27 09:00:00
123.32268473992565,2011-03-27 10:00:00
158.81630738371837,2011-03-27 11:00:00
184.25139905545103,2011-03-27 12:00:00
187.8953856187972,2011-03-27 13:00:00
208.14151500320185,2011-03-27 14:00:00
210.4607781972519,2011-03-27 15:00:00
234.03538833964663,2011-03-27 16:00:00
187.67795864087873,2011-03-27 17:00:00
151.9188939052536,2011-03-27 18:00:00
140.9984296410572,2011-03-27 19:00:00
105.28657891657224,2011-03-27 20:00:00
71.08135195206037,2011-03-27 21:00:00
62.911082337782425,2011-03-27 22:00:00
49.7216588144805,2011-03-27 23:00:00
18.914462316101687,2011-03-28 00:00:00
7.179245246629689,2011-03-28 01:00:00
6.625113622423903,2011-03-28 02:00:00
4.017944762808544,2011-03-28 03:00:00
20.983349992410922,2011-03-28 05:00:00
91.00562839479043,2011-03-28 06:00:00
307.801508957065,2011-03-28 07:00:00
470.3073820954271,2011-03-28 08:00:00
233.96026132079822,2011-03-28 09:00:00
113.985738286778,2011-03-28 10:00:00
134.7212849013799,2011-03-28 11:00:00
163.3290988753172,2011-03-28 12:00:00
163.24974488447623,2011-03-28 13:00:00
157.56338583021898,2011-03-28 14:00:00
172.87249889101258,2011-03-28 15:00:00
269.7203954172028,2011-03-28 16:00:00
